product_id,product_name,category,price
PROD43277,Smile,Subscription,290.28
PROD37622,OliveDrab Agreement,Service,83.84
PROD41644,Agreement,Software,490.22
PROD89090,Message,Consumables,134.98
PROD77641,Diverse user-facing superstructure,Software,331.07
PROD58666,MediumSeaGreen Race,Consumables,119.68
PROD72114,Vision-oriented static task-force,Software,281.42
PROD57571,PaleTurquoise Travel,Service,70.15
PROD28459,Synchronized bottom-line encoding,Software,180.81
PROD20868,Chartreuse Nature,Service,311.69
PROD54731,BlueViolet Call,Service,266.16
PROD92946,Treatment,Software,465.29
PROD58635,Cross-group holistic frame,Software,85.44
PROD46100,De-engineered heuristic migration,Service,225.78
PROD85447,CadetBlue Course,Hardware,304.86
PROD50635,Fundamental encompassing success,Consumables,454.62
PROD95523,LightYellow Name,Hardware,248.09
PROD61230,But,Subscription,128.39
PROD96431,BurlyWood Week,Consumables,144.13
PROD15432,DarkGoldenRod Year,Service,157.56
PROD23424,Lawyer,Subscription,303.71
PROD41363,Speech,Consumables,237.89
PROD97857,Persevering directional knowledge user,Hardware,267.09
PROD06554,MintCream Likely,Consumables,467.09
PROD16279,LightSeaGreen Purpose,Subscription,18.04
PROD02054,Environment,Consumables,178.92
PROD42893,Fundamental explicit synergy,Consumables,422.03
PROD51049,Bisque Middle,Service,321.64
PROD11639,Purple Set,Subscription,340.73
PROD92010,Virtual stable interface,Hardware,389.83
PROD84489,Public-key well-modulated access,Service,384.35
PROD62503,Customizable explicit functionalities,Consumables,185.59
PROD35095,Player,Hardware,85.92
PROD48048,Cyan Fine,Subscription,345.2
PROD38358,Cornsilk Buy,Software,86.82
PROD82341,Information,Subscription,72.31
PROD75620,YellowGreen Particular,Consumables,402.83
PROD56945,Remain,Software,469.5
PROD53550,Floor,Service,181.12
PROD57048,Business-focused analyzing adapter,Hardware,452.69
PROD85408,DarkGoldenRod Give,Service,65.41
PROD89656,LightSkyBlue Challenge,Subscription,81.18
PROD35885,Coral Focus,Service,445.51
PROD15906,Ivory Thank,Subscription,150.58
PROD15030,People,Consumables,374.58
PROD06075,Bisque Cost,Consumables,499.42
PROD42909,Upgradable multimedia alliance,Consumables,481.05
PROD85949,Fully-configurable client-driven matrices,Software,44.0
PROD96963,DarkMagenta Tonight,Consumables,234.11
PROD43328,SandyBrown Middle,Subscription,33.18
PROD30636,They,Hardware,186.75
PROD18772,Implemented real-time website,Service,35.79
PROD68409,Open-source neutral contingency,Subscription,24.26
PROD68866,Adaptive incremental portal,Consumables,171.62
PROD82859,YellowGreen Miss,Consumables,57.15
PROD32488,From,Subscription,355.42
PROD80777,Exclusive systematic functionalities,Hardware,405.93
PROD50492,Like,Subscription,455.55
PROD16200,DarkSeaGreen Since,Software,294.63
PROD44624,Blue Sometimes,Hardware,466.58
PROD79709,Salmon Image,Subscription,129.25
PROD31497,Tell,Software,161.26
PROD87146,Total client-server parallelism,Service,214.25
PROD99370,OrangeRed Attention,Consumables,479.63
PROD00356,MediumSlateBlue Operation,Consumables,379.29
PROD14389,Function-based static migration,Consumables,142.08
PROD97941,DarkOrange About,Service,34.17
PROD49729,High,Consumables,401.56
PROD98168,Such,Subscription,478.03
PROD40552,Compatible multi-tasking hierarchy,Hardware,55.67
PROD84389,Synergized zero administration moderator,Consumables,219.82
PROD38337,DarkMagenta Impact,Software,345.64
PROD48436,Extended optimal challenge,Hardware,312.96
PROD12271,LightCoral Travel,Service,60.12
PROD13953,Teal Argue,Service,62.78
PROD03154,Gainsboro Because,Hardware,174.22
PROD67260,Financial,Software,47.84
PROD31140,Robust empowering strategy,Service,258.31
PROD13951,Team,Software,376.59
PROD78743,MediumPurple Woman,Service,352.48
PROD58356,PowderBlue Understand,Subscription,494.69
PROD61676,ForestGreen Study,Hardware,252.83
PROD53281,Realigned methodical structure,Service,84.23
PROD14445,Player,Consumables,198.58
PROD87230,Rate,Subscription,302.69
PROD30862,Front-line full-range matrix,Consumables,461.73
PROD92509,Identify,Hardware,338.71
PROD86361,Intuitive background strategy,Software,169.46
PROD49808,Adaptive value-added challenge,Subscription,310.38
PROD46399,Expanded value-added system engine,Software,441.73
PROD14927,Agree,Hardware,108.79
PROD65001,Assimilated grid-enabled methodology,Hardware,246.14
PROD62333,Customizable empowering open system,Subscription,295.39
PROD37583,Theory,Service,478.29
PROD13785,SeaGreen Laugh,Consumables,136.05
PROD50831,Organic hybrid alliance,Software,359.62
PROD60509,Visionary 3rdgeneration Internet solution,Service,364.5
PROD23263,Assume,Hardware,138.24
PROD66584,Treatment,Software,35.85
PROD48298,Self-enabling discrete open architecture,Software,99.84
PROD72480,However,Service,81.61
PROD83043,Streamlined fault-tolerant matrices,Software,423.24
PROD48922,Realigned analyzing matrices,Consumables,432.0
PROD41331,CornflowerBlue Yet,Consumables,179.89
PROD52468,Orange Resource,Consumables,22.5
PROD64487,Bed,Software,136.6
PROD18276,Well,Service,353.59
PROD33067,SlateBlue Still,Subscription,186.75
PROD81045,Cornsilk Doctor,Software,291.84
PROD15286,DarkGray Board,Consumables,101.94
PROD35395,Meet,Service,169.76
PROD24124,User-centric dynamic groupware,Subscription,205.09
PROD15758,Tan Somebody,Service,173.23
PROD21447,Industry,Hardware,112.99
PROD01027,GhostWhite Table,Service,483.16
PROD32771,Future-proofed motivating core,Consumables,150.75
PROD27273,Open-architected static archive,Consumables,151.38
PROD56689,GhostWhite World,Subscription,349.64
PROD18261,Progressive demand-driven knowledgebase,Subscription,347.73
PROD10019,Enterprise-wide uniform collaboration,Hardware,215.79
PROD94555,MediumTurquoise Beat,Software,370.08
PROD92137,Intuitive zero-defect capability,Hardware,446.82
PROD56088,Question,Hardware,97.96
PROD72331,Adaptive intangible matrix,Software,302.19
PROD11322,Health,Service,468.38
PROD86491,Digitized fresh-thinking solution,Software,139.4
PROD91621,Cornsilk Authority,Consumables,202.45
PROD84508,Brother,Subscription,342.71
PROD71151,Sport,Service,356.07
PROD13260,Health,Consumables,361.46
PROD70884,DarkSlateBlue Language,Software,232.95
PROD25331,Snow Believe,Service,367.49
PROD61388,Virtual executive monitoring,Hardware,220.46
PROD95066,Function-based optimal framework,Hardware,259.33
PROD53454,LavenderBlush Arm,Consumables,495.69
PROD55699,BlueViolet Factor,Consumables,70.43
PROD29943,Group,Hardware,124.9
PROD56023,Serve,Subscription,252.28
PROD53294,Diverse well-modulated concept,Software,110.14
PROD80586,Multi-layered 24/7 contingency,Consumables,481.77
PROD48588,Public-key analyzing collaboration,Hardware,114.14
PROD39064,Smile,Consumables,159.3
PROD24797,White President,Software,397.32
