cdc_table,cdc_op,cdc_ts,cdc_seq,customer_id,customer_name,country,created_at
erp_customers,I,2020-07-22,1,CUST78653,Group Wilkerson,IND,2020-07-22
erp_customers,I,2022-08-25,1,CUST78671,LLC Collins,,2022-08-25
erp_customers,I,2020-11-18,1,CUST78687,PLC Kelley,US,2020-11-18
erp_customers,I,2020-04-06,1,CUST78770,"James, Marquez and Gonzalez",India,2020-04-06
erp_customers,U,2021-01-17,2,CUST78770,"James, Marquez and Gonzalez",Germany,2020-04-06
erp_customers,D,2021-05-08,3,CUST78770,"James, Marquez and Gonzalez",Germany,2020-04-06
erp_customers,I,2022-04-23,1,CUST78782,Synergize Extensible Models,USA,2022-04-23
erp_customers,I,2022-11-01,1,CUST78785,and Sons Garrett,United States,2022-11-01
erp_customers,I,2021-09-13,1,CUST78803,Evolve Out-Of-The-Box Communities,Yemen,2021-09-13
erp_customers,I,2020-10-05,1,CUST78857,PLC Pittman,,2020-10-05
erp_customers,U,2021-01-23,2,CUST78857,Whiteboard Granular Communities,,2020-10-05
erp_customers,I,2020-04-25,1,CUST78901,Re-Intermediate Next-Generation E-Markets,United States,2020-04-25
erp_customers,U,2021-04-14,2,CUST78901,Re-Intermediate Next-Generation E-Markets,Canada,2020-04-25
erp_customers,I,2022-02-08,1,CUST78914,Thomas LLC,IND,2022-02-08
erp_customers,U,2022-11-20,2,CUST78914,"Butler, Park and Hensley",IND,2022-02-08
erp_customers,I,2022-09-27,1,CUST78927,LLC Erickson,USA,2022-09-27
erp_customers,I,2020-10-25,1,CUST79285,Group Medina,IND,2020-10-25
erp_customers,U,2021-02-23,2,CUST79285,Group Medina,USA,2020-10-25
erp_customers,I,2020-01-04,1,CUST79290,"Le, Ramsey and Morris",Germany,2020-01-04
erp_customers,U,2020-02-19,2,CUST79290,"Le, Ramsey and Morris",Canada,2020-01-04
erp_customers,I,2021-11-13,1,CUST79314,Clark-Medina,Canada,2021-11-13
erp_customers,I,2020-05-24,1,CUST79360,Strategize Granular Applications,US,2020-05-24
erp_customers,I,2021-05-30,1,CUST79374,Exploit One-To-One Content,Germany,2021-05-30
erp_customers,U,2022-03-11,2,CUST79374,Exploit One-To-One Content,Poland,2021-05-30
erp_customers,D,2022-04-25,3,CUST79374,Exploit One-To-One Content,Poland,2021-05-30
erp_customers,I,2022-08-26,1,CUST79386,Matrix Next-Generation Bandwidth,CA,2022-08-26
erp_customers,I,2020-11-21,1,CUST79431,Group Thompson,India,2020-11-21
erp_customers,I,2021-01-31,1,CUST79563,Optimize Collaborative Systems,Slovakia (Slovak Republic),2021-01-31
erp_customers,U,2022-01-18,2,CUST79563,Optimize Collaborative Systems,Germany,2021-01-31
erp_customers,I,2022-06-18,1,CUST79602,Group Webb,United States,2022-06-18
erp_customers,U,2023-03-09,2,CUST79602,PLC Graves,United States,2022-06-18
erp_customers,I,2020-05-05,1,CUST79617,Incentivize End-To-End Info-Mediaries,India,2020-05-05
erp_customers,D,2021-03-16,2,CUST79617,Incentivize End-To-End Info-Mediaries,India,2020-05-05
erp_customers,I,2021-09-11,1,CUST79626,Generate Holistic Convergence,Germany,2021-09-11
erp_customers,U,2021-11-10,2,CUST79626,and Sons Johnston,Germany,2021-09-11
erp_customers,I,2022-06-26,1,CUST79649,Group Owens,USA,2022-06-26
erp_customers,I,2021-05-29,1,CUST79654,Iterate Clicks-And-Mortar Content,DE,2021-05-29
erp_customers,U,2021-11-19,2,CUST79654,Engage Best-Of-Breed Methodologies,DE,2021-05-29
erp_customers,I,2022-12-01,1,CUST79669,LLC Rogers,CA,2022-12-01
erp_customers,I,2020-04-27,1,CUST79792,Foster Inc,IND,2020-04-27
erp_customers,I,2022-11-28,1,CUST79915,"Ross, Flowers and King",Armenia,2022-11-28
erp_customers,U,2023-04-22,2,CUST79915,"Robinson, Wilkins and Hanna",Armenia,2022-11-28
erp_customers,I,2020-03-29,1,CUST80021,"Flores, White and Ellis",DE,2020-03-29
erp_customers,I,2021-09-11,1,CUST80078,Inc Spence,USA,2021-09-11
erp_customers,I,2020-04-09,1,CUST80097,Group Briggs,,2020-04-09
erp_customers,D,2020-07-30,2,CUST80097,Group Briggs,,2020-04-09
erp_customers,I,2022-08-11,1,CUST80269,Target Value-Added Eyeballs,DE,2022-08-11
erp_customers,D,2022-09-29,2,CUST80269,Target Value-Added Eyeballs,DE,2022-08-11
erp_customers,I,2021-08-25,1,CUST80503,Incubate Out-Of-The-Box Supply-Chains,India,2021-08-25
erp_customers,I,2021-04-02,1,CUST80564,LLC Wilson,Germany,2021-04-02
erp_customers,I,2022-12-29,1,CUST80625,Inc Brown,USA,2022-12-29
erp_customers,I,2021-03-04,1,CUST80631,Empower Scalable Initiatives,United States,2021-03-04
erp_customers,I,2022-12-15,1,CUST80727,Target Integrated Platforms,India,2022-12-15
erp_customers,U,2023-08-11,2,CUST80727,"Miller, Williams and Dunn",India,2022-12-15
erp_customers,I,2021-07-05,1,CUST80818,Incubate Killer Markets,Burundi,2021-07-05
erp_customers,U,2022-06-06,2,CUST80818,Incubate Killer Markets,India,2021-07-05
erp_customers,I,2022-06-10,1,CUST80824,"Jackson, Medina and Reed",IND,2022-06-10
erp_customers,U,2022-11-15,2,CUST80824,Carey Inc,IND,2022-06-10
erp_customers,D,2023-07-09,3,CUST80824,Carey Inc,IND,2022-06-10
erp_customers,I,2020-01-14,1,CUST80842,Hopkins-Mathews,CA,2020-01-14
erp_customers,U,2020-10-22,2,CUST80842,Hopkins-Mathews,India,2020-01-14
erp_customers,I,2021-01-19,1,CUST80887,LLC Kelley,CA,2021-01-19
erp_customers,U,2021-02-07,2,CUST80887,"Parker, Mills and Nguyen",CA,2021-01-19
erp_customers,I,2021-09-15,1,CUST80908,"Green, Cunningham and Petersen",Canada,2021-09-15
erp_customers,I,2021-02-24,1,CUST80960,Ltd Faulkner,Canada,2021-02-24
erp_customers,U,2021-05-26,2,CUST80960,"Lester, Miller and Jones",Canada,2021-02-24
erp_customers,I,2021-11-26,1,CUST81051,and Sons Hoffman,CA,2021-11-26
erp_customers,U,2022-02-15,2,CUST81051,and Sons Hoffman,Botswana,2021-11-26
erp_customers,I,2020-09-01,1,CUST81152,"Adams, Cole and Waters",US,2020-09-01
erp_customers,I,2021-01-30,1,CUST81287,Mesh Global Models,USA,2021-01-30
erp_customers,U,2021-05-27,2,CUST81287,Utilize User-Centric Partnerships,USA,2021-01-30
erp_customers,I,2021-11-16,1,CUST81312,Ltd Williams,CA,2021-11-16
erp_customers,I,2021-07-11,1,CUST81317,Ltd Martin,Germany,2021-07-11
erp_customers,D,2022-07-01,2,CUST81317,Ltd Martin,Germany,2021-07-11
erp_customers,I,2022-05-08,1,CUST81353,Ltd Bowers,India,2022-05-08
erp_customers,I,2021-12-18,1,CUST81495,Mesh 24/7 Mindshare,IND,2021-12-18
erp_customers,U,2022-08-09,2,CUST81495,Mesh 24/7 Mindshare,DE,2021-12-18
erp_customers,I,2022-10-09,1,CUST81522,Disintermediate Proactive Vortals,,2022-10-09
erp_customers,U,2023-04-16,2,CUST81522,PLC Smith,,2022-10-09
erp_customers,I,2021-03-04,1,CUST81551,Empower B2C Supply-Chains,India,2021-03-04
erp_customers,I,2020-08-01,1,CUST81630,Matthews-Hampton,CA,2020-08-01
erp_customers,I,2021-12-27,1,CUST81788,LLC Peterson,USA,2021-12-27
erp_customers,I,2021-01-01,1,CUST81801,"Perez, Mcintosh and Nguyen",CA,2021-01-01
erp_customers,D,2021-04-02,2,CUST81801,"Perez, Mcintosh and Nguyen",CA,2021-01-01
erp_customers,I,2022-06-27,1,CUST81845,Brand Ubiquitous Schemas,Rwanda,2022-06-27
erp_customers,U,2023-05-26,2,CUST81845,Streamline Proactive Info-Mediaries,Rwanda,2022-06-27
erp_customers,I,2022-11-30,1,CUST81945,Incentivize Next-Generation Models,United States,2022-11-30
erp_customers,I,2022-03-18,1,CUST81948,Park-Church,Germany,2022-03-18
erp_customers,D,2022-10-09,2,CUST81948,Park-Church,Germany,2022-03-18
erp_customers,I,2021-09-24,1,CUST82000,and Sons Morris,United States,2021-09-24
erp_customers,D,2022-02-20,2,CUST82000,and Sons Morris,United States,2021-09-24
erp_customers,I,2021-10-31,1,CUST82008,Ltd Lewis,IND,2021-10-31
erp_customers,U,2022-07-22,2,CUST82008,Redefine Efficient Eyeballs,IND,2021-10-31
erp_customers,I,2022-05-09,1,CUST82065,PLC Williams,DE,2022-05-09
erp_customers,U,2022-10-11,2,CUST82065,PLC Williams,Canada,2022-05-09
erp_customers,I,2022-06-26,1,CUST82238,Ltd Peters,US,2022-06-26
erp_customers,U,2023-03-16,2,CUST82238,Re-Intermediate Integrated Systems,US,2022-06-26
erp_customers,I,2020-08-21,1,CUST82282,Bowers-Cooper,USA,2020-08-21
erp_customers,U,2021-03-22,2,CUST82282,Innovate Intuitive Initiatives,USA,2020-08-21
erp_customers,I,2020-01-13,1,CUST82283,Engage Compelling Architectures,CA,2020-01-13
erp_customers,U,2020-04-26,2,CUST82283,Engage Compelling Architectures,DE,2020-01-13
erp_customers,I,2020-09-05,1,CUST82347,PLC Robinson,CA,2020-09-05
erp_customers,U,2021-06-08,2,CUST82347,PLC Robinson,India,2020-09-05
erp_customers,I,2020-08-17,1,CUST82530,Incentivize Wireless Content,,2020-08-17
erp_customers,D,2021-03-15,2,CUST82530,Incentivize Wireless Content,,2020-08-17
erp_customers,I,2021-08-17,1,CUST82636,"Miller, Hernandez and Reyes",IND,2021-08-17
erp_customers,I,2020-08-03,1,CUST83041,and Sons Wilson,DE,2020-08-03
erp_customers,I,2020-12-08,1,CUST83079,Ortiz PLC,India,2020-12-08
erp_customers,U,2021-01-14,2,CUST83079,Ortiz PLC,Germany,2020-12-08
erp_customers,I,2022-09-02,1,CUST83174,"Maddox, Perez and Watkins",Latvia,2022-09-02
erp_customers,I,2021-07-04,1,CUST83187,Riley PLC,US,2021-07-04
erp_customers,U,2021-11-18,2,CUST83187,E-Enable Virtual Communities,US,2021-07-04
erp_customers,I,2021-11-18,1,CUST83368,Utilize Cross-Platform Applications,CA,2021-11-18
erp_customers,U,2022-02-20,2,CUST83368,Utilize Cross-Platform Applications,US,2021-11-18
erp_customers,I,2021-03-10,1,CUST83385,Incubate Distributed E-Services,USA,2021-03-10
erp_customers,U,2021-11-08,2,CUST83385,Re-Contextualize Frictionless E-Services,USA,2021-03-10
erp_customers,D,2022-08-18,3,CUST83385,Re-Contextualize Frictionless E-Services,USA,2021-03-10
erp_customers,I,2020-05-10,1,CUST83420,E-Enable Next-Generation E-Markets,Vanuatu,2020-05-10
erp_customers,U,2021-03-24,2,CUST83420,E-Enable Next-Generation E-Markets,Canada,2020-05-10
erp_customers,I,2021-10-18,1,CUST83424,"Wallace, Morton and Mcdowell",Germany,2021-10-18
erp_customers,U,2022-07-23,2,CUST83424,"Wallace, Morton and Mcdowell",US,2021-10-18
erp_customers,D,2022-10-24,3,CUST83424,"Wallace, Morton and Mcdowell",US,2021-10-18
erp_customers,I,2022-04-27,1,CUST83474,and Sons Johnson,Germany,2022-04-27
erp_customers,I,2022-12-27,1,CUST83503,"Meyers, Olson and Bradley",US,2022-12-27
erp_customers,D,2023-03-03,2,CUST83503,"Meyers, Olson and Bradley",US,2022-12-27
erp_customers,I,2021-11-26,1,CUST83524,Beck-Jones,United States,2021-11-26
erp_customers,I,2021-09-13,1,CUST83556,Visualize B2C Markets,,2021-09-13
erp_customers,I,2020-12-08,1,CUST83570,Monetize B2B Channels,Germany,2020-12-08
erp_customers,I,2022-03-13,1,CUST83573,Syndicate B2C Experiences,United States,2022-03-13
erp_customers,D,2022-04-03,2,CUST83573,Syndicate B2C Experiences,United States,2022-03-13
erp_customers,I,2020-03-03,1,CUST83585,"Ramirez, Vazquez and Davis",Angola,2020-03-03
erp_customers,U,2020-08-08,2,CUST83585,"Ramirez, Vazquez and Davis",Germany,2020-03-03
erp_customers,D,2021-05-25,3,CUST83585,"Ramirez, Vazquez and Davis",Germany,2020-03-03
erp_customers,I,2021-05-08,1,CUST83658,"Martin, Sanders and Murray",India,2021-05-08
erp_customers,D,2021-06-28,2,CUST83658,"Martin, Sanders and Murray",India,2021-05-08
erp_customers,I,2021-01-19,1,CUST83678,Facilitate Customized Models,USA,2021-01-19
erp_customers,I,2020-10-17,1,CUST83715,Scott Inc,Canada,2020-10-17
erp_customers,I,2021-10-17,1,CUST83739,Deploy Customized Web-Readiness,DE,2021-10-17
erp_customers,U,2022-08-16,2,CUST83739,Deploy Customized Web-Readiness,Canada,2021-10-17
erp_customers,I,2021-03-15,1,CUST83790,LLC Moss,India,2021-03-15
erp_customers,I,2022-12-03,1,CUST83872,Unleash Interactive Architectures,DE,2022-12-03
erp_customers,U,2022-12-26,2,CUST83872,Unleash Interactive Architectures,India,2022-12-03
erp_customers,D,2023-09-05,3,CUST83872,Unleash Interactive Architectures,India,2022-12-03
erp_customers,I,2022-12-23,1,CUST83882,Cultivate Mission-Critical Deliverables,Philippines,2022-12-23
erp_customers,I,2020-01-14,1,CUST83891,LLC Garner,USA,2020-01-14
erp_customers,U,2020-08-21,2,CUST83891,Lewis-Golden,USA,2020-01-14
erp_customers,I,2021-05-01,1,CUST83949,and Sons Ford,DE,2021-05-01
erp_customers,U,2022-02-18,2,CUST83949,Acosta-Cisneros,DE,2021-05-01
erp_customers,I,2022-08-12,1,CUST83954,and Sons Sandoval,Canada,2022-08-12
erp_customers,I,2020-05-06,1,CUST84000,PLC Burch,United States,2020-05-06
erp_customers,U,2020-10-16,2,CUST84000,PLC Burch,Nepal,2020-05-06
erp_customers,I,2022-12-01,1,CUST84022,Brand Visionary Models,Canada,2022-12-01
erp_customers,I,2021-09-27,1,CUST84058,Ltd Stewart,CA,2021-09-27
erp_customers,U,2022-03-14,2,CUST84058,"Gilbert, Campbell and Norris",CA,2021-09-27
erp_customers,I,2022-05-26,1,CUST84110,Ltd Elliott,US,2022-05-26
erp_customers,I,2021-11-30,1,CUST84138,Reinvent Next-Generation Platforms,Germany,2021-11-30
erp_customers,U,2022-06-17,2,CUST84138,Synthesize Vertical Systems,Germany,2021-11-30
erp_customers,I,2022-07-19,1,CUST84243,and Sons Hernandez,Germany,2022-07-19
erp_customers,I,2020-03-01,1,CUST84307,Evolve World-Class Info-Mediaries,CA,2020-03-01
erp_customers,U,2020-04-27,2,CUST84307,Evolve World-Class Info-Mediaries,US,2020-03-01
erp_customers,I,2021-10-24,1,CUST84325,Streamline Real-Time Architectures,,2021-10-24
erp_customers,I,2021-12-19,1,CUST84343,Ltd Lindsey,US,2021-12-19
erp_customers,U,2022-11-25,2,CUST84343,and Sons Preston,US,2021-12-19
erp_customers,I,2022-11-12,1,CUST84368,Disintermediate Viral Deliverables,United States,2022-11-12
erp_customers,U,2023-03-31,2,CUST84368,Disintermediate Viral Deliverables,India,2022-11-12
erp_customers,I,2020-08-14,1,CUST84621,PLC Spence,India,2020-08-14
erp_customers,U,2021-08-03,2,CUST84621,PLC Spence,CA,2020-08-14
erp_customers,I,2020-11-26,1,CUST84703,Productize Mission-Critical Portals,United States,2020-11-26
erp_customers,I,2020-08-10,1,CUST84739,Synthesize 24/7 E-Services,DE,2020-08-10
erp_customers,U,2021-04-10,2,CUST84739,Scott PLC,DE,2020-08-10
erp_customers,I,2020-10-29,1,CUST84740,Aggregate Wireless Roi,India,2020-10-29
erp_customers,U,2021-01-26,2,CUST84740,Aggregate Wireless Roi,USA,2020-10-29
erp_customers,I,2022-07-31,1,CUST84749,Integrate Virtual Schemas,Germany,2022-07-31
erp_customers,U,2023-06-30,2,CUST84749,Integrate Virtual Schemas,India,2022-07-31
erp_customers,I,2020-01-14,1,CUST84895,Re-Intermediate Turn-Key Interfaces,,2020-01-14
erp_customers,I,2022-12-10,1,CUST84896,"Brown, Kelly and Moore",IND,2022-12-10
erp_customers,I,2020-05-30,1,CUST84900,Wright Ltd,DE,2020-05-30
erp_customers,I,2020-12-23,1,CUST84941,Monetize Extensible Web Services,India,2020-12-23
erp_customers,U,2021-08-03,2,CUST84941,and Sons Sandoval,India,2020-12-23
erp_customers,I,2021-06-04,1,CUST84954,Summers Inc,USA,2021-06-04
erp_customers,D,2022-03-31,2,CUST84954,Summers Inc,USA,2021-06-04
erp_customers,I,2021-07-07,1,CUST84961,LLC Sanders,Germany,2021-07-07
erp_customers,U,2022-03-31,2,CUST84961,LLC Sanders,USA,2021-07-07
erp_customers,I,2021-03-16,1,CUST85002,LLC Thomas,USA,2021-03-16
erp_customers,I,2022-03-16,1,CUST85028,"Gardner, Erickson and King",Cocos (Keeling) Islands,2022-03-16
erp_customers,D,2022-11-27,2,CUST85028,"Gardner, Erickson and King",Cocos (Keeling) Islands,2022-03-16
erp_customers,I,2020-06-25,1,CUST85082,Clark-Martin,Nauru,2020-06-25
erp_customers,I,2020-11-08,1,CUST85113,LLC Anderson,DE,2020-11-08
erp_customers,D,2021-04-02,2,CUST85113,LLC Anderson,DE,2020-11-08
erp_customers,I,2021-08-26,1,CUST85308,"Pugh, Carter and Mejia",,2021-08-26
erp_customers,I,2020-09-26,1,CUST85359,Burton LLC,Canada,2020-09-26
erp_customers,I,2020-06-21,1,CUST85365,Monetize Cutting-Edge Architectures,USA,2020-06-21
erp_customers,U,2021-01-08,2,CUST85365,Monetize Cutting-Edge Architectures,Ecuador,2020-06-21
erp_customers,I,2020-05-09,1,CUST85398,Ltd Fleming,Portugal,2020-05-09
erp_customers,I,2022-09-27,1,CUST85416,LLC Schmidt,CA,2022-09-27
erp_customers,U,2022-11-10,2,CUST85416,Productize Cutting-Edge Channels,CA,2022-09-27
erp_customers,I,2022-02-12,1,CUST85473,"Fields, Gonzales and Lopez",US,2022-02-12
erp_customers,U,2022-02-20,2,CUST85473,Friedman Inc,US,2022-02-12
erp_customers,I,2021-01-19,1,CUST85476,Hicks Ltd,IND,2021-01-19
erp_customers,I,2022-07-31,1,CUST85481,Davis-Chen,Canada,2022-07-31
erp_customers,U,2022-12-31,2,CUST85481,Davis-Chen,USA,2022-07-31
erp_customers,I,2022-11-05,1,CUST85515,Repurpose Interactive Models,Canada,2022-11-05
erp_customers,U,2023-06-16,2,CUST85515,Repurpose Interactive Models,United States,2022-11-05
erp_customers,I,2022-09-18,1,CUST85604,Flores-Clark,IND,2022-09-18
erp_customers,I,2022-09-27,1,CUST85627,Reinvent Robust Schemas,DE,2022-09-27
erp_customers,D,2022-10-11,2,CUST85627,Reinvent Robust Schemas,DE,2022-09-27
erp_customers,I,2021-02-16,1,CUST85670,Orchestrate Transparent Paradigms,Germany,2021-02-16
erp_customers,I,2021-12-16,1,CUST85690,Group Hancock,CA,2021-12-16
erp_customers,I,2022-10-06,1,CUST85727,"Simpson, Cox and Gutierrez",USA,2022-10-06
erp_customers,U,2022-11-16,2,CUST85727,Group Ortiz,USA,2022-10-06
erp_customers,I,2020-10-07,1,CUST85728,Re-Intermediate Clicks-And-Mortar Infrastructures,India,2020-10-07
erp_customers,U,2021-07-08,2,CUST85728,Re-Intermediate Clicks-And-Mortar Infrastructures,IND,2020-10-07
erp_customers,D,2022-02-14,3,CUST85728,Re-Intermediate Clicks-And-Mortar Infrastructures,IND,2020-10-07
erp_customers,I,2022-10-04,1,CUST85747,"Allen, Baker and Perez",British Indian Ocean Territory (Chagos Archipelago),2022-10-04
erp_customers,I,2020-03-09,1,CUST85772,Strategize Intuitive Applications,Montenegro,2020-03-09
erp_customers,I,2022-05-13,1,CUST85796,Transition Front-End Mindshare,USA,2022-05-13
erp_customers,U,2022-07-20,2,CUST85796,Redefine Cutting-Edge Channels,USA,2022-05-13
erp_customers,I,2020-05-25,1,CUST85847,"Dillon, Martin and Cantu",India,2020-05-25
erp_customers,U,2021-03-29,2,CUST85847,Phillips and Sons,India,2020-05-25
erp_customers,D,2021-06-17,3,CUST85847,Phillips and Sons,India,2020-05-25
erp_customers,I,2020-11-18,1,CUST85941,Stout Ltd,,2020-11-18
erp_customers,U,2020-12-07,2,CUST85941,Re-Contextualize End-To-End Mindshare,,2020-11-18
erp_customers,I,2022-02-24,1,CUST85961,and Sons Norris,USA,2022-02-24
erp_customers,U,2022-05-03,2,CUST85961,and Sons Norris,Canada,2022-02-24
erp_customers,I,2021-10-05,1,CUST86019,Generate 24/7 Metrics,USA,2021-10-05
erp_customers,U,2022-01-22,2,CUST86019,Empower Virtual Relationships,USA,2021-10-05
erp_customers,I,2022-09-08,1,CUST86109,Baldwin-Garcia,Andorra,2022-09-08
erp_customers,I,2021-05-27,1,CUST86128,Re-Intermediate Frictionless Platforms,DE,2021-05-27
erp_customers,U,2021-12-01,2,CUST86128,LLC Wells,DE,2021-05-27
erp_customers,I,2022-02-22,1,CUST86151,Extend Sticky Mindshare,DE,2022-02-22
erp_customers,U,2023-01-27,2,CUST86151,Smith Inc,DE,2022-02-22
erp_customers,I,2020-01-12,1,CUST86166,Embrace Web-Enabled Applications,CA,2020-01-12
erp_customers,I,2020-06-12,1,CUST86231,"Velazquez, Foley and Andrews",DE,2020-06-12
erp_customers,U,2021-04-27,2,CUST86231,Redefine Enterprise Experiences,DE,2020-06-12
erp_customers,I,2021-06-06,1,CUST86253,Blankenship-Eaton,US,2021-06-06
erp_customers,U,2021-11-27,2,CUST86253,Seize Integrated Solutions,US,2021-06-06
erp_customers,I,2021-01-03,1,CUST86337,Taylor LLC,IND,2021-01-03
erp_customers,I,2020-03-11,1,CUST86432,Matthews-Shaw,DE,2020-03-11
erp_customers,I,2022-01-19,1,CUST86461,Browning-Murphy,Mauritius,2022-01-19
erp_customers,I,2020-02-03,1,CUST86511,and Sons Sanchez,USA,2020-02-03
erp_customers,D,2020-06-18,2,CUST86511,and Sons Sanchez,USA,2020-02-03
erp_customers,I,2020-07-08,1,CUST86553,Harness Killer Paradigms,Germany,2020-07-08
erp_customers,I,2022-04-01,1,CUST86558,Moore LLC,Canada,2022-04-01
erp_customers,I,2021-06-19,1,CUST86563,Monetize Real-Time E-Markets,India,2021-06-19
erp_customers,I,2020-02-26,1,CUST86585,Extend Transparent Schemas,Germany,2020-02-26
erp_customers,I,2021-07-19,1,CUST86588,Miller-Garrett,CA,2021-07-19
erp_customers,I,2021-05-10,1,CUST86593,Disintermediate Robust Markets,USA,2021-05-10
erp_customers,I,2020-04-10,1,CUST86657,"Brown, Brown and Taylor",Germany,2020-04-10
erp_customers,I,2020-07-16,1,CUST86658,Architect Dot-Com Metrics,Germany,2020-07-16
erp_customers,I,2021-05-26,1,CUST86693,"Griffin, Smith and Dawson",CA,2021-05-26
erp_customers,U,2022-05-05,2,CUST86693,Woodward-Owen,CA,2021-05-26
erp_customers,D,2022-11-10,3,CUST86693,Woodward-Owen,CA,2021-05-26
erp_customers,I,2021-11-23,1,CUST86719,Group Nelson,CA,2021-11-23
erp_customers,I,2021-12-04,1,CUST86949,Enhance Granular Partnerships,United States,2021-12-04
erp_customers,I,2020-06-15,1,CUST86969,"Henry, Bailey and Miller",Croatia,2020-06-15
erp_customers,U,2020-06-26,2,CUST86969,"Henry, Bailey and Miller",United States,2020-06-15
erp_customers,I,2021-12-24,1,CUST86993,Mccormick PLC,IND,2021-12-24
erp_customers,U,2022-10-20,2,CUST86993,Mccormick PLC,DE,2021-12-24
erp_customers,I,2021-12-03,1,CUST87127,Morgan-Gutierrez,India,2021-12-03
erp_customers,I,2020-10-12,1,CUST87187,Blair-Mullen,Germany,2020-10-12
erp_customers,I,2020-04-06,1,CUST87408,Inc Holder,United States,2020-04-06
erp_customers,U,2020-05-04,2,CUST87408,Inc Holder,Germany,2020-04-06
erp_customers,D,2020-06-15,3,CUST87408,Inc Holder,Germany,2020-04-06
erp_customers,I,2021-12-12,1,CUST87424,PLC Herring,United States of America,2021-12-12
erp_customers,I,2021-03-25,1,CUST87494,Inc Davis,Germany,2021-03-25
erp_customers,I,2020-05-31,1,CUST87521,Mata-Wilson,US,2020-05-31
erp_customers,I,2021-07-29,1,CUST87552,Optimize Value-Added E-Markets,CA,2021-07-29
erp_customers,I,2022-05-11,1,CUST87654,PLC Gonzalez,Germany,2022-05-11
erp_customers,I,2021-10-18,1,CUST87769,Wang Ltd,India,2021-10-18
erp_customers,D,2022-08-27,2,CUST87769,Wang Ltd,India,2021-10-18
erp_customers,I,2021-12-04,1,CUST87814,Schmidt-Landry,Germany,2021-12-04
erp_customers,U,2022-10-11,2,CUST87814,Ltd Beck,Germany,2021-12-04
erp_customers,I,2020-09-28,1,CUST87828,Inc Wheeler,United States,2020-09-28
erp_customers,I,2021-02-14,1,CUST87854,Implement Seamless Supply-Chains,Iceland,2021-02-14
erp_customers,U,2021-03-28,2,CUST87854,Implement Seamless Supply-Chains,USA,2021-02-14
erp_customers,I,2020-02-06,1,CUST87892,Taylor-York,Canada,2020-02-06
erp_customers,I,2021-12-09,1,CUST87921,Wilkinson-Perez,Germany,2021-12-09
erp_customers,U,2022-07-29,2,CUST87921,Wilkinson-Perez,United States,2021-12-09
erp_customers,I,2022-07-14,1,CUST87937,Young-Diaz,Canada,2022-07-14
erp_customers,I,2020-08-16,1,CUST87967,Ritter-Nelson,Jersey,2020-08-16
erp_customers,I,2022-04-08,1,CUST87995,and Sons Weaver,IND,2022-04-08
erp_customers,U,2022-10-06,2,CUST87995,Kennedy PLC,IND,2022-04-08
erp_customers,I,2021-08-28,1,CUST87996,LLC Martinez,USA,2021-08-28
erp_customers,U,2021-12-28,2,CUST87996,PLC Johnson,USA,2021-08-28
erp_customers,I,2020-10-06,1,CUST88037,Harness Cutting-Edge Vortals,Papua New Guinea,2020-10-06
erp_customers,I,2022-01-15,1,CUST88072,Orchestrate Web-Enabled Applications,United States,2022-01-15
erp_customers,I,2020-03-27,1,CUST88096,and Sons Price,DE,2020-03-27
erp_customers,I,2020-10-29,1,CUST88211,Foley Inc,CA,2020-10-29
erp_customers,I,2022-04-28,1,CUST88270,Engineer Vertical E-Tailers,Jordan,2022-04-28
erp_customers,I,2021-10-08,1,CUST88293,Wright LLC,Germany,2021-10-08
erp_customers,I,2020-11-24,1,CUST88413,LLC Hayes,,2020-11-24
erp_customers,U,2021-02-22,2,CUST88413,LLC Hayes,IND,2020-11-24
erp_customers,D,2021-12-28,3,CUST88413,LLC Hayes,IND,2020-11-24
erp_customers,I,2022-12-08,1,CUST88428,Group Perez,Christmas Island,2022-12-08
erp_customers,D,2023-08-31,2,CUST88428,Group Perez,Christmas Island,2022-12-08
erp_customers,I,2021-02-16,1,CUST88432,Wright-White,United States,2021-02-16
erp_customers,U,2021-05-23,2,CUST88432,and Sons Keller,United States,2021-02-16
erp_customers,I,2022-01-20,1,CUST88640,Group Bradley,Canada,2022-01-20
erp_customers,I,2020-10-01,1,CUST88654,PLC Smith,Mauritius,2020-10-01
erp_customers,U,2021-01-29,2,CUST88654,Target 24/365 Platforms,Mauritius,2020-10-01
erp_customers,I,2020-07-25,1,CUST88752,Inc Taylor,India,2020-07-25
erp_customers,I,2022-02-13,1,CUST88783,"Davis, Sullivan and Howell",India,2022-02-13
erp_customers,U,2022-03-17,2,CUST88783,Cline-Watkins,India,2022-02-13
erp_customers,D,2023-01-05,3,CUST88783,Cline-Watkins,India,2022-02-13
erp_customers,I,2020-06-04,1,CUST88833,"Lawrence, Lara and Gonzalez",Sweden,2020-06-04
erp_customers,U,2021-04-25,2,CUST88833,"Lawrence, Lara and Gonzalez",DE,2020-06-04
erp_customers,I,2020-10-01,1,CUST88869,Group Taylor,Canada,2020-10-01
erp_customers,U,2021-05-09,2,CUST88869,"Munoz, Cook and Rojas",Canada,2020-10-01
erp_customers,I,2021-02-19,1,CUST89058,Enable Vertical Web-Readiness,United States,2021-02-19
erp_customers,I,2021-12-09,1,CUST89058,Expedite Robust Applications,,2021-12-09
erp_customers,U,2021-12-12,2,CUST89058,Enable Vertical Web-Readiness,United States,2021-02-19
