order_id,product_id,quantity,discount_pct
ORD75354,PROD81777,4,10
ORD45178,PROD77468,1,0
ORD98052,PROD01209,10,15
ORD91256,PROD02636,10,10
ORD61280,PROD82859,8,0
ORD30697,PROD04408,1,15
ORD04488,PROD47908,3,15
ORD58081,PROD09068,9,0
ORD15596,PROD56023,5,10
ORD61790,PROD11120,9,0
ORD68762,PROD42122,2,15
ORD91045,PROD98056,7,15
ORD81300,PROD72838,7,15
ORD24791,PROD67753,7,5
ORD81905,PROD13953,2,10
ORD99684,PROD46075,7,0
ORD78421,PROD25013,2,0
ORD23725,PROD57478,4,10
ORD58594,PROD28690,8,10
ORD99638,PROD68322,10,5
ORD84060,PROD21048,1,5
ORD11008,PROD73391,8,0
ORD05198,PROD21213,1,10
ORD35347,PROD36079,3,0
ORD41185,PROD77468,6,5
ORD29703,PROD43879,3,0
ORD06916,PROD70839,9,0
ORD73420,PROD04870,3,10
ORD65423,PROD72269,4,10
ORD15912,PROD53990,8,5
ORD77701,PROD80565,3,5
ORD33093,PROD87127,7,0
ORD64489,PROD79702,9,10
ORD55377,PROD14472,7,0
ORD67254,PROD05080,9,15
ORD74600,PROD60664,2,0
ORD18901,PROD46191,10,0
ORD66241,PROD65764,4,0
ORD15031,PROD93026,2,0
ORD53761,PROD06243,3,0
ORD45011,PROD98168,6,0
ORD52582,PROD74722,4,0
ORD80928,PROD50206,2,15
ORD35383,PROD67041,8,0
ORD66180,PROD01633,8,0
ORD67414,PROD13438,8,0
ORD24157,PROD01138,5,0
ORD22579,PROD75364,2,0
ORD81084,PROD13194,9,15
ORD83418,PROD28108,2,0
ORD39554,PROD86466,7,0
ORD32738,PROD77695,6,15
ORD75123,PROD84669,8,10
ORD14967,PROD44626,2,0
ORD05348,PROD16458,8,0
ORD42900,PROD56856,4,0
ORD37103,PROD79349,7,0
ORD72252,PROD58356,3,5
ORD35138,PROD09260,8,0
ORD13112,PROD18796,5,10
ORD09463,PROD11193,2,0
ORD92457,PROD29897,1,0
ORD16714,PROD67538,9,15
ORD61551,PROD45891,9,0
ORD79177,PROD15758,9,0
ORD90213,PROD61953,3,15
ORD19567,PROD61676,10,15
ORD15101,PROD88681,3,0
ORD19540,PROD13195,2,10
ORD27034,PROD98920,8,0
ORD70225,PROD27174,2,5
ORD46560,PROD13504,9,0
ORD96086,PROD13785,1,0
ORD65853,PROD07070,3,0
ORD03039,PROD84845,3,5
ORD26135,PROD03809,3,5
ORD62934,PROD43666,10,5
ORD10254,PROD09284,7,0
ORD73862,PROD28585,2,15
ORD63113,PROD92509,9,0
ORD51230,PROD25727,2,15
ORD27889,PROD24693,1,15
ORD03309,PROD57352,9,0
ORD54860,PROD99812,9,5
ORD44320,PROD24979,8,0
ORD85321,PROD39064,5,5
ORD62293,PROD74633,4,0
ORD80359,PROD70871,4,0
ORD36828,PROD19244,4,10
ORD14967,PROD81456,1,0
ORD57507,PROD98603,4,0
ORD35391,PROD16589,7,0
ORD34827,PROD83496,1,0
ORD87785,PROD72072,8,0
ORD69031,PROD79709,5,0
ORD72058,PROD83911,2,0
ORD81136,PROD42760,8,0
ORD38657,PROD17601,2,5
ORD11432,PROD26653,10,0
ORD64919,PROD25013,8,0
ORD99778,PROD74257,5,10
ORD18827,PROD39331,8,0
ORD46751,PROD33912,10,0
ORD50085,PROD23553,8,0
ORD78476,PROD83043,9,0
ORD32141,PROD46663,9,0
ORD80666,PROD50078,10,10
ORD68397,PROD65764,10,0
ORD68488,PROD56466,6,0
ORD68555,PROD41278,9,15
ORD71535,PROD35006,4,15
ORD70687,PROD42194,5,0
ORD02969,PROD58467,4,10
ORD64113,PROD46016,8,0
ORD59691,PROD77530,2,5
ORD97805,PROD64647,3,15
ORD84354,PROD01751,9,15
ORD55669,PROD76878,7,0
ORD54517,PROD81959,10,15
ORD84034,PROD95837,5,0
ORD94326,PROD80446,6,15
ORD38778,PROD71340,9,15
ORD18669,PROD26798,6,0
ORD31189,PROD53960,7,0
ORD39933,PROD46075,6,0
ORD41745,PROD60780,7,15
ORD04688,PROD94224,10,0
ORD90647,PROD28769,7,5
ORD08602,PROD07529,1,0
ORD97680,PROD28769,9,0
ORD33368,PROD11193,1,15
ORD44105,PROD68812,10,0
ORD64061,PROD28726,1,15
ORD70356,PROD68228,4,5
ORD38069,PROD69504,5,0
ORD24658,PROD51243,10,5
ORD62160,PROD25046,9,0
ORD84603,PROD13040,10,10
ORD55234,PROD35668,5,0
ORD19165,PROD62367,7,0
ORD39493,PROD52025,1,0
ORD48747,PROD59627,8,0
ORD72066,PROD92946,9,10
ORD15897,PROD15970,6,0
ORD44780,PROD13517,4,0
ORD82575,PROD57931,4,10
ORD66505,PROD56945,8,5
ORD44780,PROD05148,10,15
ORD63113,PROD61743,10,0
ORD72722,PROD68866,9,0
ORD07342,PROD85447,10,0
ORD12385,PROD69060,1,15
ORD57355,PROD38851,10,0
ORD54459,PROD12446,6,0
ORD41747,PROD19893,1,10
ORD94274,PROD23298,9,10
ORD64476,PROD92192,4,0
ORD25139,PROD41653,3,0
ORD81924,PROD58879,2,0
ORD30012,PROD82341,2,5
ORD07845,PROD89131,9,5
ORD16758,PROD69790,2,0
ORD53434,PROD11393,8,5
ORD26501,PROD81051,9,5
ORD82391,PROD05334,1,0
ORD87023,PROD05429,4,0
ORD69375,PROD53969,8,0
ORD38526,PROD29564,10,0
ORD33135,PROD18339,4,0
ORD55238,PROD14834,8,0
ORD13487,PROD51384,9,10
ORD65523,PROD13951,9,0
ORD12069,PROD48379,8,10
ORD58965,PROD00308,7,0
ORD15656,PROD85651,3,10
ORD66817,PROD52942,9,5
ORD39988,PROD97539,5,0
ORD81285,PROD62791,7,10
ORD75677,PROD93422,3,5
ORD69201,PROD30415,2,5
ORD85590,PROD64855,5,10
ORD70129,PROD32066,9,0
ORD54120,PROD82901,2,0
ORD38606,PROD20621,3,15
ORD90649,PROD29091,9,0
ORD57840,PROD13624,3,0
ORD57511,PROD38042,7,15
ORD69325,PROD89811,2,0
ORD86953,PROD11155,9,0
ORD86453,PROD54450,6,5
ORD10392,PROD57782,10,0
ORD59515,PROD17647,3,15
ORD14790,PROD10208,1,0
ORD44565,PROD87127,1,10
ORD74382,PROD75364,7,0
ORD86574,PROD32277,9,10
ORD50682,PROD90005,2,10
ORD78385,PROD36976,2,15
ORD37767,PROD48980,4,0
ORD76966,PROD93882,7,0
ORD02585,PROD62503,5,0
ORD76800,PROD54450,3,10
ORD57526,PROD74481,2,15
ORD66590,PROD29146,5,10
ORD52121,PROD89083,7,15
ORD87357,PROD16200,1,15
ORD89136,PROD11593,9,5
ORD83890,PROD45517,5,0
ORD82142,PROD29085,2,10
ORD25539,PROD50765,4,0
ORD26095,PROD34762,1,0
ORD74586,PROD33235,2,15
ORD14582,PROD42006,3,10
ORD25908,PROD60968,3,10
ORD38265,PROD56265,4,5
ORD53209,PROD42411,7,10
ORD83713,PROD61388,9,10
ORD63667,PROD92980,6,5
ORD75977,PROD41278,5,0
ORD18895,PROD77073,9,15
ORD94434,PROD53333,1,0
ORD66041,PROD27174,2,0
ORD37922,PROD81990,2,0
ORD31024,PROD85616,3,5
ORD10386,PROD58627,5,10
ORD19327,PROD29943,2,10
ORD27934,PROD00767,7,0
ORD33770,PROD27549,7,0
ORD25025,PROD66355,6,10
ORD68998,PROD27001,7,10
ORD54235,PROD85438,8,0
ORD00033,PROD37511,3,0
ORD83882,PROD38533,6,0
ORD28202,PROD26807,4,15
ORD23801,PROD15030,7,0
ORD69158,PROD60509,1,0
ORD25908,PROD87417,1,0
ORD65639,PROD14187,5,5
ORD31494,PROD29743,9,15
ORD95932,PROD77858,10,0
ORD27338,PROD99291,7,10
ORD30257,PROD86577,4,10
ORD73553,PROD23087,4,0
ORD55015,PROD01027,1,15
ORD70356,PROD24571,4,0
ORD46026,PROD19244,1,10
ORD98075,PROD54061,5,15
ORD27994,PROD18772,2,10
ORD37648,PROD36875,3,0
ORD83507,PROD52921,8,10
ORD12433,PROD65001,2,0
ORD17822,PROD37511,9,5
ORD92402,PROD05508,5,0
ORD33730,PROD62362,4,0
ORD58892,PROD02353,5,0
ORD18155,PROD66145,6,0
ORD10824,PROD87952,1,15
ORD59862,PROD39123,3,10
ORD73553,PROD43227,9,15
ORD00415,PROD52144,1,5
ORD97505,PROD29376,10,0
ORD08080,PROD51049,8,0
ORD55157,PROD47283,6,5
ORD98731,PROD17380,9,10
ORD05830,PROD78658,4,0
ORD22078,PROD89135,10,0
ORD73120,PROD13624,9,15
ORD36680,PROD94951,8,0
ORD97296,PROD59237,6,15
ORD72537,PROD98253,1,0
ORD69647,PROD99663,4,0
ORD77027,PROD13102,9,0
ORD99430,PROD14501,2,0
ORD67520,PROD40623,5,5
ORD02025,PROD05324,1,0
ORD33739,PROD24394,7,10
ORD47421,PROD96431,6,0
ORD89022,PROD60328,10,10
ORD89001,PROD58356,3,5
ORD97296,PROD62018,3,0
ORD97805,PROD26370,10,5
ORD88610,PROD34409,8,15
ORD51676,PROD35808,8,10
ORD83713,PROD14428,1,5
ORD73282,PROD23355,8,0
ORD88496,PROD93422,4,0
ORD02965,PROD50831,10,0
ORD01544,PROD74574,5,15
ORD17335,PROD29451,9,5
ORD96139,PROD70324,6,15
ORD04134,PROD11037,10,5
ORD65438,PROD58884,3,10
ORD86936,PROD43277,1,0
ORD49957,PROD90440,9,15
ORD25004,PROD50247,7,0
ORD78555,PROD21979,3,0
ORD32851,PROD63660,9,0
ORD07647,PROD38358,3,0
ORD75048,PROD80446,1,0
ORD95454,PROD07720,4,10
ORD76444,PROD57434,9,10
ORD20277,PROD16369,2,15
ORD22803,PROD84743,2,10
ORD79577,PROD67669,3,0
ORD13384,PROD38851,10,15
ORD41745,PROD70572,4,0
ORD78774,PROD70278,5,0
ORD14714,PROD82597,10,0
ORD72904,PROD31913,9,10
ORD95155,PROD83043,7,5
ORD48443,PROD76992,7,15
ORD97899,PROD85072,2,15
ORD75328,PROD70839,5,0
ORD57629,PROD73195,9,10
ORD08314,PROD73160,5,0
ORD72495,PROD85899,3,10
ORD23385,PROD57453,7,0
ORD83149,PROD56042,9,15
ORD23994,PROD23553,6,10
ORD18019,PROD32693,6,15
ORD87677,PROD34756,4,10
ORD54974,PROD01633,7,15
ORD53924,PROD90415,3,0
ORD56989,PROD54873,3,5
ORD07262,PROD24394,1,10
ORD64319,PROD02619,8,5
ORD18207,PROD07823,9,15
ORD13490,PROD26029,9,10
ORD47340,PROD13102,1,5
ORD31129,PROD94507,2,5
ORD75055,PROD05694,3,0
ORD41331,PROD78959,4,0
ORD88742,PROD24932,9,5
ORD17233,PROD71734,10,10
ORD84391,PROD11708,9,0
ORD86804,PROD05069,8,10
ORD49404,PROD21712,6,15
ORD93776,PROD33661,9,10
ORD48673,PROD42560,4,0
ORD61774,PROD95814,10,0
ORD47717,PROD03314,6,15
ORD89218,PROD25753,10,0
ORD32614,PROD52942,7,0
ORD56121,PROD53333,8,0
ORD14065,PROD62018,9,0
ORD03807,PROD74554,1,5
ORD58733,PROD20306,10,0
ORD59773,PROD41653,4,0
ORD02513,PROD01283,1,0
ORD02654,PROD91721,3,0
ORD76974,PROD49729,8,15
ORD75293,PROD96510,8,5
ORD23830,PROD29338,6,0
ORD11446,PROD02240,8,0
ORD77035,PROD71441,10,15
ORD38606,PROD69331,1,0
ORD26268,PROD89101,5,0
ORD89399,PROD17043,8,0
ORD99000,PROD71734,10,5
ORD68638,PROD42658,6,15
ORD99000,PROD74722,5,15
ORD63452,PROD13438,8,15
ORD29063,PROD08211,1,10
ORD44105,PROD99458,9,10
ORD13336,PROD26698,4,15
ORD82404,PROD57315,9,0
ORD19345,PROD20787,1,10
ORD50155,PROD51496,5,0
ORD32620,PROD19573,5,0
ORD62633,PROD30137,6,0
ORD42131,PROD04458,8,0
ORD86757,PROD61315,5,0
ORD69022,PROD58542,3,0
ORD54514,PROD44968,1,0
ORD42973,PROD85447,5,15
ORD16933,PROD19353,9,10
ORD23863,PROD13334,7,0
ORD23582,PROD35395,5,0
ORD11241,PROD85118,8,0
ORD58906,PROD17941,5,0
ORD33462,PROD65900,5,15
ORD65658,PROD46992,6,0
ORD65921,PROD92424,2,0
ORD00654,PROD54061,6,0
ORD60697,PROD24173,1,5
ORD77069,PROD51049,2,0
ORD27558,PROD95115,1,0
ORD27444,PROD25116,7,5
ORD07845,PROD05976,4,5
ORD01649,PROD56441,5,5
ORD51880,PROD37691,6,0
ORD78164,PROD32623,10,15
ORD48965,PROD72114,8,0
ORD90991,PROD03463,10,10
ORD72758,PROD51335,5,5
ORD91636,PROD17196,4,10
ORD95673,PROD19487,6,0
ORD58416,PROD17043,5,15
ORD97904,PROD29111,8,10
ORD84603,PROD10129,8,10
ORD01249,PROD41278,9,0
ORD90020,PROD32771,5,0
ORD61729,PROD92509,9,0
ORD77064,PROD92509,6,0
ORD31541,PROD57782,10,5
ORD17536,PROD18308,2,0
ORD41200,PROD62018,8,0
ORD60341,PROD89270,3,0
ORD04923,PROD04408,6,0
ORD95558,PROD71151,10,10
ORD03143,PROD83584,1,0
ORD12948,PROD73649,5,0
ORD73881,PROD04294,6,0
ORD69571,PROD13385,10,0
ORD44832,PROD55417,3,15
ORD96081,PROD78959,6,5
ORD02754,PROD56441,10,0
ORD46807,PROD18603,9,15
ORD28992,PROD72331,9,0
ORD45956,PROD27366,9,15
ORD97590,PROD78189,2,10
ORD04397,PROD57048,9,0
ORD29218,PROD97508,10,0
ORD29438,PROD73337,3,10
ORD43470,PROD48316,5,15
ORD67807,PROD25435,9,10
ORD09458,PROD45865,5,0
ORD34250,PROD13260,7,0
ORD04851,PROD96450,5,0
ORD12184,PROD58627,9,0
ORD92285,PROD56667,8,0
ORD27122,PROD50416,7,0
ORD14065,PROD37515,6,15
ORD50734,PROD73195,2,0
ORD73257,PROD56596,3,10
ORD56914,PROD14542,5,10
ORD66311,PROD65853,3,10
ORD40313,PROD62360,9,0
ORD48443,PROD09461,10,0
ORD56562,PROD42530,8,10
ORD38077,PROD53029,7,0
ORD63730,PROD85977,3,10
ORD53656,PROD59557,5,10
ORD12003,PROD36875,1,0
ORD38974,PROD70278,1,10
ORD99050,PROD63069,7,10
ORD11720,PROD99794,4,0
ORD63045,PROD71151,1,10
ORD30078,PROD37195,7,15
ORD42096,PROD22744,8,0
ORD30489,PROD41323,3,15
ORD72229,PROD50417,6,0
ORD84189,PROD27953,6,0
ORD67679,PROD16988,3,0
ORD89698,PROD60967,2,0
ORD47379,PROD97438,1,5
ORD64731,PROD24557,8,0
ORD30630,PROD14927,3,15
ORD14582,PROD99869,7,10
ORD64061,PROD11659,5,5
ORD57387,PROD82597,6,5
ORD46275,PROD02621,10,15
ORD83694,PROD36875,7,15
ORD02129,PROD35395,6,10
ORD16184,PROD44034,6,15
ORD23218,PROD69856,9,0
ORD36186,PROD71900,10,0
ORD21611,PROD26029,5,10
ORD33694,PROD97984,1,5
ORD16347,PROD49463,4,0
ORD34296,PROD90204,6,0
ORD13247,PROD36163,2,0
ORD24997,PROD51049,4,10
ORD27682,PROD28156,4,0
ORD94432,PROD09924,5,0
ORD71128,PROD86944,9,15
ORD48747,PROD35598,3,0
ORD12615,PROD08314,6,0
ORD63998,PROD46288,2,0
ORD91791,PROD99453,9,0
ORD36723,PROD88945,5,0
ORD28684,PROD63900,1,15
ORD81042,PROD68621,1,0
ORD43553,PROD30230,9,10
ORD76425,PROD01027,2,0
ORD74034,PROD91237,6,0
ORD46925,PROD29478,10,5
ORD88826,PROD35598,5,0
ORD63046,PROD64855,5,0
ORD88098,PROD46690,9,10
ORD85328,PROD71839,3,0
ORD77953,PROD35358,7,10
ORD57813,PROD11307,8,5
ORD50031,PROD70286,3,10
ORD92978,PROD10166,3,10
ORD88040,PROD19573,7,15
ORD40009,PROD33912,1,5
ORD93331,PROD07255,1,0
ORD11508,PROD19348,6,0
ORD70687,PROD18459,9,10
ORD04699,PROD05774,4,5
ORD14929,PROD53333,8,0
ORD83947,PROD70278,1,0
ORD37023,PROD34180,5,0
ORD69657,PROD46075,2,0
ORD96081,PROD42906,1,10
ORD55432,PROD85447,9,0
ORD99928,PROD24543,3,15
ORD55491,PROD90063,9,10
ORD83947,PROD20306,5,0
ORD15361,PROD53969,5,0
ORD62893,PROD07762,4,15
ORD52359,PROD09939,9,10
ORD38530,PROD59340,1,0
ORD05654,PROD29564,4,0
ORD69817,PROD04581,10,0
ORD45827,PROD09068,6,10
ORD26293,PROD36003,2,0
ORD64241,PROD82529,5,0
ORD53644,PROD89811,2,0
ORD73775,PROD16514,5,0
ORD95590,PROD62362,4,0
ORD19939,PROD72351,1,5
ORD20258,PROD84489,5,15
ORD56551,PROD26029,9,0
ORD40656,PROD21213,2,10
ORD63998,PROD73124,7,0
ORD00591,PROD63900,6,0
ORD74957,PROD32623,1,10
ORD21676,PROD93329,1,0
ORD91791,PROD44034,9,0
ORD39659,PROD42037,4,0
ORD22411,PROD00760,2,0
ORD90709,PROD83103,4,5
ORD00654,PROD58950,1,0
ORD45933,PROD90483,8,15
ORD99928,PROD18339,3,15
ORD72147,PROD57538,9,5
ORD61280,PROD63555,1,15
ORD50217,PROD02054,5,10
ORD44050,PROD24245,2,10
ORD00627,PROD72455,10,0
ORD81015,PROD87242,7,0
ORD91401,PROD05997,7,0
ORD70103,PROD53198,4,5
ORD11482,PROD61015,5,0
ORD40550,PROD34409,7,0
ORD67177,PROD51687,9,15
ORD87011,PROD63793,2,15
ORD12020,PROD66133,5,10
ORD31898,PROD04316,1,5
ORD13981,PROD16369,5,0
ORD97700,PROD26698,5,0
ORD96882,PROD33286,3,0
ORD50593,PROD76042,7,0
ORD56009,PROD20371,1,0
ORD00742,PROD96963,3,5
ORD94438,PROD37250,9,15
ORD88476,PROD89656,7,5
ORD56814,PROD37783,8,0
ORD40009,PROD74633,7,10
ORD14220,PROD79385,2,0
ORD19303,PROD57579,1,15
ORD71473,PROD56667,5,15
ORD06210,PROD44974,5,0
ORD02155,PROD95493,4,0
ORD76954,PROD98405,8,0
ORD90133,PROD59627,4,0
ORD01789,PROD32922,3,5
ORD82159,PROD05508,9,10
ORD96388,PROD19893,6,0
ORD30812,PROD79349,6,15
ORD05377,PROD07240,8,0
ORD85811,PROD14501,6,10
ORD46697,PROD11708,5,0
ORD72058,PROD23666,9,10
ORD82689,PROD34904,3,0
ORD36885,PROD58627,2,0
ORD76342,PROD03471,3,10
ORD58416,PROD02619,1,0
ORD60201,PROD99794,10,15
ORD70322,PROD94328,2,0
ORD83061,PROD93422,3,15
ORD85685,PROD19518,3,0
ORD86262,PROD50586,6,0
ORD10620,PROD17352,5,0
ORD28917,PROD59330,7,5
ORD23202,PROD28943,7,5
ORD34700,PROD96320,1,5
ORD91748,PROD78545,4,0
ORD45510,PROD56097,3,0
ORD50482,PROD00862,4,5
ORD18544,PROD58669,10,10
ORD11380,PROD68228,5,15
ORD93805,PROD48436,6,15
ORD00602,PROD29059,2,0
ORD62893,PROD56856,4,0
ORD85260,PROD02353,10,0
ORD88847,PROD36060,7,0
ORD06285,PROD67538,8,0
ORD19836,PROD95089,10,5
ORD78909,PROD90376,2,0
ORD89316,PROD15892,4,0
ORD13931,PROD48298,1,5
ORD59981,PROD59237,8,5
ORD66871,PROD17166,4,15
ORD70512,PROD78576,6,0
ORD54027,PROD07882,6,15
ORD89865,PROD71589,7,5
ORD88288,PROD26653,5,10
ORD86667,PROD05069,6,0
ORD25646,PROD79242,8,15
ORD53209,PROD11345,10,0
ORD10216,PROD41015,7,15
ORD94476,PROD44840,9,0
ORD81596,PROD94340,5,15
ORD83507,PROD99521,1,15
ORD18500,PROD19173,2,10
ORD23582,PROD03469,4,10
ORD70041,PROD46288,7,0
ORD12583,PROD41073,2,0
ORD85793,PROD48073,6,0
ORD22474,PROD16806,6,0
ORD70331,PROD84964,9,0
ORD69132,PROD28313,8,15
ORD82515,PROD03605,8,0
ORD42297,PROD15758,10,5
ORD31870,PROD44974,3,5
ORD31194,PROD07358,7,0
ORD10016,PROD84507,1,10
ORD81157,PROD77647,3,0
ORD54254,PROD50635,8,0
ORD69833,PROD56587,4,0
ORD46868,PROD02667,1,0
ORD76353,PROD88828,5,5
ORD34250,PROD66355,1,15
ORD10057,PROD67260,7,10
ORD29562,PROD30096,8,10
ORD51194,PROD72331,10,10
ORD34713,PROD29376,2,10
ORD85811,PROD81277,9,15
ORD07538,PROD15719,9,15
ORD99948,PROD60574,9,0
ORD07707,PROD69240,8,0
ORD87438,PROD30420,9,5
ORD89888,PROD05429,7,0
ORD79671,PROD35028,2,0
ORD31825,PROD46016,7,0
ORD97057,PROD11957,10,5
ORD15870,PROD15906,5,0
ORD38793,PROD46056,8,15
ORD37532,PROD79558,3,0
ORD58311,PROD65503,7,0
ORD27889,PROD07164,10,10
ORD41917,PROD49729,8,0
ORD68471,PROD85408,8,0
ORD57163,PROD51727,1,0
ORD92230,PROD97214,1,0
ORD67360,PROD98618,7,5
ORD94085,PROD25543,2,5
ORD79216,PROD95837,1,5
ORD44918,PROD29937,5,0
ORD13852,PROD33912,4,5
ORD99454,PROD11345,5,0
ORD22724,PROD32623,10,10
ORD07872,PROD33381,3,15
ORD74393,PROD70286,10,0
ORD21110,PROD34409,5,0
ORD44941,PROD85613,8,5
ORD38825,PROD52053,2,5
ORD38218,PROD57639,5,0
ORD44351,PROD19711,10,5
ORD35182,PROD25426,3,15
ORD75426,PROD72675,2,0
ORD50292,PROD38361,4,0
ORD61222,PROD84697,1,0
ORD11482,PROD56358,2,10
ORD79407,PROD44079,1,0
ORD47305,PROD50598,8,10
ORD89388,PROD20371,6,0
ORD55830,PROD96963,1,0
ORD74519,PROD46016,7,15
ORD67807,PROD86466,3,0
ORD86925,PROD87127,7,15
ORD17335,PROD76327,10,0
ORD80747,PROD56265,5,15
ORD61471,PROD31618,9,0
ORD51936,PROD57074,8,0
ORD38482,PROD89268,6,0
ORD39988,PROD55271,2,0
ORD05377,PROD75838,9,15
ORD96977,PROD37675,2,0
ORD34113,PROD42560,5,0
ORD67551,PROD27953,1,5
ORD05198,PROD82932,3,15
ORD33694,PROD62151,4,15
ORD46686,PROD83103,3,10
ORD11286,PROD55992,10,10
ORD52998,PROD36135,1,0
ORD89468,PROD27273,7,0
ORD42008,PROD60064,2,0
ORD79729,PROD39205,1,10
ORD57387,PROD37003,10,5
ORD02131,PROD53575,4,0
ORD16803,PROD27461,9,0
ORD92402,PROD53542,6,0
ORD35073,PROD62479,10,15
ORD10542,PROD64855,5,0
ORD76832,PROD05624,10,0
ORD71215,PROD33067,1,0
ORD47100,PROD66789,7,15
ORD18842,PROD37636,1,15
ORD29703,PROD82010,4,10
ORD91636,PROD08716,5,15
ORD26790,PROD19064,8,10
ORD87748,PROD67767,1,0
ORD20859,PROD31825,7,0
ORD49282,PROD94228,7,15
ORD06019,PROD02164,10,0
ORD93609,PROD95341,3,10
ORD68222,PROD86004,1,0
ORD39650,PROD58791,6,0
ORD77953,PROD42106,5,0
ORD13458,PROD94297,9,0
ORD67395,PROD41987,2,5
ORD42913,PROD01486,9,0
ORD05727,PROD73465,6,0
ORD41364,PROD43328,3,15
ORD42295,PROD14817,4,0
ORD29349,PROD20787,7,0
ORD11408,PROD05923,9,0
ORD97853,PROD42006,4,0
ORD01708,PROD59557,1,0
ORD78129,PROD03469,7,0
ORD41018,PROD93010,6,15
ORD33736,PROD33235,3,10
ORD47054,PROD89083,1,0
ORD86413,PROD77858,2,0
ORD81006,PROD35447,4,5
ORD89563,PROD42062,8,10
ORD52416,PROD74257,4,15
ORD76454,PROD68322,4,15
ORD36680,PROD38015,4,15
ORD03385,PROD11979,7,5
ORD36521,PROD54450,7,5
ORD81924,PROD36163,8,10
ORD44565,PROD68549,6,10
ORD74998,PROD29713,1,5
ORD57993,PROD88761,10,0
ORD66716,PROD27461,5,0
ORD31377,PROD84052,6,15
ORD15963,PROD27174,7,5
ORD73449,PROD04763,5,15
ORD23641,PROD46399,10,10
ORD53285,PROD61842,5,5
ORD30532,PROD05694,6,0
ORD90213,PROD83666,8,5
ORD88713,PROD44840,8,0
ORD18682,PROD04352,1,0
ORD68360,PROD25727,4,10
ORD11902,PROD52565,5,15
ORD98052,PROD73124,10,0
ORD34700,PROD49693,6,0
ORD62950,PROD05334,5,10
ORD60796,PROD71900,2,5
ORD12948,PROD25625,7,0
ORD59692,PROD66348,3,15
ORD89001,PROD42006,10,15
ORD24505,PROD93422,4,15
ORD15361,PROD52025,1,15
ORD45774,PROD63812,1,0
ORD24017,PROD36575,9,10
ORD14904,PROD57478,4,15
ORD15391,PROD79176,4,0
ORD03488,PROD58666,5,0
ORD58416,PROD43666,10,0
ORD43621,PROD16972,6,0
ORD78172,PROD13438,2,0
ORD02580,PROD59409,8,5
ORD29461,PROD02090,4,0
ORD61222,PROD75980,7,10
ORD29118,PROD11470,5,0
ORD66936,PROD84697,7,0
ORD31048,PROD35710,9,0
ORD91270,PROD89268,5,5
ORD92250,PROD04247,2,0
ORD58009,PROD24696,7,15
ORD89830,PROD89811,5,0
ORD25734,PROD11593,7,0
ORD46361,PROD05624,1,10
ORD23574,PROD10004,8,0
ORD18682,PROD89101,7,10
ORD74644,PROD80762,7,0
ORD68768,PROD16234,7,0
ORD58793,PROD76042,6,0
ORD04688,PROD60064,9,15
ORD76993,PROD49943,7,5
ORD84061,PROD71340,4,0
ORD40432,PROD86577,10,0
ORD23218,PROD75120,3,0
ORD35913,PROD15329,9,15
ORD42384,PROD92489,7,0
ORD91665,PROD72114,8,0
ORD63117,PROD93185,9,15
ORD61062,PROD58467,5,10
ORD67797,PROD77126,9,5
ORD53905,PROD76817,9,10
ORD43493,PROD95493,10,10
ORD83763,PROD09068,2,0
ORD90313,PROD75421,5,5
ORD41205,PROD10054,6,10
ORD51673,PROD69504,9,5
ORD82024,PROD98384,9,5
ORD07409,PROD56188,2,0
ORD33734,PROD32693,7,5
ORD80970,PROD88945,2,10
ORD16621,PROD75270,6,0
ORD55552,PROD57066,9,0
ORD65085,PROD88549,4,10
ORD75055,PROD35447,4,10
ORD77617,PROD32412,10,5
ORD59547,PROD71784,3,0
ORD56211,PROD17601,10,0
ORD71978,PROD56047,2,0
ORD61635,PROD53013,1,0
ORD92506,PROD91242,10,0
ORD81368,PROD11322,9,10
ORD71215,PROD95249,3,15
ORD19726,PROD25331,7,0
ORD27436,PROD67839,1,0
ORD97474,PROD28394,6,5
ORD46560,PROD62791,7,0
ORD15152,PROD84248,10,0
ORD15391,PROD52284,5,0
ORD74745,PROD01283,1,10
ORD23491,PROD39750,9,0
ORD04468,PROD09190,8,0
ORD76093,PROD87242,5,5
ORD91259,PROD33291,1,5
ORD55741,PROD69060,3,10
ORD45260,PROD76530,9,0
ORD48087,PROD25426,7,0
ORD47725,PROD97349,9,0
ORD21581,PROD91237,1,10
ORD96249,PROD28216,2,15
ORD84097,PROD71223,7,0
ORD60517,PROD75419,3,5
ORD87026,PROD28216,9,15
ORD89865,PROD66733,4,0
ORD29894,PROD42893,2,5
ORD98227,PROD42234,3,5
ORD20021,PROD66789,3,15
ORD82872,PROD43843,1,0
ORD98086,PROD70099,5,0
ORD65867,PROD19348,2,10
ORD56583,PROD95405,10,0
ORD33759,PROD16365,5,0
ORD85890,PROD30233,6,10
ORD53158,PROD45004,4,0
ORD58212,PROD46016,6,15
ORD40410,PROD41073,6,5
ORD83051,PROD65503,6,15
ORD97257,PROD71374,1,10
ORD80922,PROD75419,6,5
ORD04701,PROD11193,10,0
ORD85168,PROD74352,9,10
ORD74885,PROD97060,3,0
ORD47929,PROD56002,10,15
ORD86594,PROD02565,9,10
ORD18926,PROD54089,3,10
ORD82766,PROD38361,7,0
ORD49707,PROD10687,7,0
ORD85746,PROD56855,1,0
